Type,Price,Bedrooms,Is_Equiped_Kitchen,State,Facades,Swim_pool,Municipality,Region,TX_MUNTY_DESCR_NL,Average_Income,Bedroom_Bin_Code,Log_Living_Area,Sqrt_Total_Outdoor_Area
0,295000,2,1,3,3,0,7,1,232,30706.557562981663,2,5.0689042022202315,36.34964474640466
1,329000,3,0,4,0,0,0,1,33,32152.61423416004,2,4.90527477843843,0.0
1,378000,2,0,2,0,0,7,1,232,30706.557562981663,2,4.90527477843843,4.614831870157771
0,635000,3,1,1,0,0,10,1,220,32108.007889572957,2,5.081404364984463,7.0710678118654755
0,449000,1,1,1,0,0,7,1,107,29901.88590354923,1,4.394449154672439,4.614831870157771
1,409890,3,0,1,3,0,8,1,232,36107.18368952242,2,4.962844630259907,0.0
1,397820,3,0,1,3,0,8,1,232,36107.18368952242,2,4.962844630259907,0.0
1,379000,3,0,1,2,0,0,1,202,34819.86975126224,2,4.90527477843843,0.0
1,379000,3,0,1,2,0,0,1,202,34819.86975126224,2,4.90527477843843,0.0
1,388966,3,0,1,2,0,0,1,202,34819.86975126224,2,4.882801922586371,0.0
1,850000,6,0,4,0,0,7,1,232,30706.557562981663,4,6.0473721790462776,0.0
1,425000,0,0,1,0,1,7,1,232,30706.557562981663,1,5.472270673671475,4.614831870157771
0,325000,2,0,3,0,0,7,1,232,30706.557562981663,2,4.672828834461906,4.614831870157771
1,299000,3,0,2,0,0,7,1,107,29901.88590354923,2,4.795790545596741,4.614831870157771
1,345000,4,0,4,0,0,7,1,232,30706.557562981663,3,5.030437921392435,4.614831870157771
1,255000,4,0,5,0,0,10,1,187,26968.364568094898,3,4.795790545596741,8.660254037844387
0,445000,2,0,6,0,0,7,1,107,29901.88590354923,2,4.663439094112067,0.0
0,445000,3,1,1,0,0,8,1,232,36107.18368952242,2,4.875197323201151,3.1622776601683795
1,549000,4,1,1,0,0,10,1,232,30270.018399760407,3,5.1647859739235145,4.614831870157771
0,219000,1,0,3,2,0,10,1,210,30902.61110589406,1,4.248495242049359,4.614831870157771
0,379000,2,1,5,2,0,10,1,232,30270.018399760407,2,4.624972813284271,4.614831870157771
0,615000,2,1,3,2,1,1,0,140,26538.347623312744,2,5.049856007249537,10.488088481701515
0,149000,1,1,1,2,0,2,2,232,25779.89450284783,1,4.07753744390572,0.0
1,249000,3,1,4,3,0,0,1,55,34877.08234430525,2,4.812184355372417,0.0
1,469000,3,1,4,4,0,0,1,55,34877.08234430525,2,5.0369526024136295,4.614831870157771
0,489000,2,0,1,2,0,0,1,54,37084.841406150066,2,4.948759890378168,4.614831870157771
1,450000,8,0,4,2,0,0,1,55,34877.08234430525,4,6.089044875446846,0.0
0,279000,2,1,6,2,0,0,1,54,37084.841406150066,2,4.5217885770490405,3.4641016151377544
1,779000,6,1,1,4,0,0,1,232,31358.121710453855,4,5.537334267018537,26.19160170741759
1,215000,3,1,3,2,1,7,1,198,26728.266736404294,2,4.564348191467836,2.23606797749979
0,579000,2,0,4,3,0,1,0,201,23836.254744521055,2,6.306275286948016,8.366600265340756
0,495000,2,1,1,2,0,0,1,15,27334.969813259442,2,4.844187086458591,2.449489742783178
0,325000,1,1,2,3,1,1,0,94,26247.34346441712,1,4.174387269895637,4.898979485566356
0,235000,2,0,1,0,0,7,1,232,30706.557562981663,2,4.553876891600541,2.0
1,639000,4,1,3,4,1,0,1,232,31358.121710453855,3,5.583496308781699,4.614831870157771
0,220000,3,1,3,2,1,2,2,232,25779.89450284783,2,4.812184355372417,0.0
0,299000,2,1,3,2,0,7,1,232,30706.557562981663,2,4.394449154672439,3.872983346207417
0,230000,2,0,1,3,0,6,2,232,27685.1392926092,2,4.343805421853684,4.795831523312719
1,450000,5,1,5,4,0,9,2,232,39880.409930547525,3,5.568344503761097,22.978250586152114
1,499000,5,1,2,2,0,0,1,232,31358.121710453855,3,5.298317366548036,9.016466779721638
0,139000,1,0,5,2,0,1,0,232,29190.307316645296,1,3.912023005428146,4.614831870157771
0,365000,3,1,6,2,1,1,0,189,34524.86209489435,2,4.51085950651685,3.0
1,269000,2,1,6,2,1,7,1,232,30706.557562981663,2,4.709530201312334,8.366600265340756
1,375000,4,1,1,4,0,7,1,232,30706.557562981663,3,5.645446897643238,3.1622776601683795
1,199000,3,1,1,2,0,4,2,232,29112.009816532005,2,4.983606621708336,12.649110640673518
1,490000,3,0,3,4,1,4,2,232,29112.009816532005,2,5.049856007249537,4.795831523312719
0,229000,2,0,3,2,0,2,2,232,25779.89450284783,2,4.584967478670572,0.0
1,456000,5,0,3,4,0,6,2,232,27685.1392926092,3,5.220355825078324,0.0
0,435000,3,1,2,2,0,0,1,212,28792.58529525781,2,4.844187086458591,3.872983346207417
0,225000,2,0,2,0,0,4,2,176,33499.22772634156,2,4.709530201312334,2.8284271247461903
1,280000,3,1,2,2,0,7,1,107,29901.88590354923,2,4.564348191467836,3.0
0,229000,1,0,3,3,0,7,1,232,30706.557562981663,1,4.6913478822291435,0.0
0,235000,2,1,1,2,0,7,1,107,29901.88590354923,2,4.465908118654584,2.449489742783178
0,235000,2,1,1,2,0,7,1,232,30706.557562981663,2,4.465908118654584,2.449489742783178
0,275000,1,1,4,2,1,1,0,213,35952.10970823459,1,4.465908118654584,2.23606797749979
0,175000,1,1,1,4,0,1,0,9,22389.864000886755,1,4.219507705176107,1.7320508075688772
1,480000,7,1,5,0,0,10,1,232,30270.018399760407,4,6.028278520230698,4.614831870157771
1,456000,5,0,3,4,0,6,2,232,27685.1392926092,3,5.220355825078324,0.0
0,249000,2,1,1,0,0,10,1,184,28349.56752551959,2,3.8918202981106265,4.614831870157771
0,375000,3,0,1,0,0,8,1,232,36107.18368952242,2,4.543294782270004,2.0
1,225000,7,0,4,0,0,10,1,232,30270.018399760407,4,5.303304908059076,52.031689124896026
1,59500,3,0,1,4,0,6,2,232,27685.1392926092,2,4.23410650459726,4.614831870157771
1,350000,3,0,4,0,0,8,1,232,36107.18368952242,2,5.017279836814924,0.0
1,695000,4,1,2,3,0,0,1,232,31358.121710453855,3,5.8805329864007,13.416407864998739
0,249000,2,1,3,2,1,10,1,232,30270.018399760407,2,4.330733340286331,3.1622776601683795
0,349000,3,0,1,0,0,10,1,232,30270.018399760407,2,4.718498871295094,4.614831870157771
1,589000,6,1,1,0,0,10,1,40,34593.09106632186,4,5.783825182329737,4.614831870157771
1,499000,5,1,4,0,0,10,1,56,30896.21545356891,3,5.332718793265369,0.0
1,239000,4,1,3,2,0,6,2,232,27685.1392926092,3,5.0106352940962555,0.0
0,299000,1,1,3,2,1,1,0,92,27807.79985728435,1,3.828641396489095,5.385164807134504
1,655000,4,0,5,4,0,8,1,116,32168.869747808552,3,5.384495062789089,4.614831870157771
0,335000,3,0,6,0,0,10,1,187,26968.364568094898,2,4.653960350157523,4.614831870157771
0,350000,2,0,1,2,0,1,0,201,23836.254744521055,2,4.653960350157523,2.8284271247461903
1,240000,5,0,5,4,0,6,2,232,27685.1392926092,3,5.081404364984463,4.47213595499958
1,365000,3,1,3,2,0,0,1,232,31358.121710453855,2,5.241747015059643,8.660254037844387
0,350000,2,1,1,2,1,4,2,232,29112.009816532005,2,4.762173934797756,12.649110640673518
0,250000,3,0,1,2,1,1,0,205,18789.509060023152,2,4.948759890378168,3.605551275463989
0,250000,3,0,1,2,1,1,0,201,23836.254744521055,2,4.948759890378168,3.605551275463989
1,259000,7,1,5,2,0,5,2,232,32624.60033618776,4,5.768320995793772,6.6332495807108
0,230000,2,0,2,2,1,8,1,223,36752.0648119892,2,4.3694478524670215,2.0
1,300000,1,1,1,4,0,4,2,232,29112.009816532005,1,3.9318256327243257,4.614831870157771
1,359000,3,1,6,3,1,8,1,232,36107.18368952242,2,4.795790545596741,10.488088481701515
1,157500,5,0,4,3,0,7,1,232,30706.557562981663,3,5.2832037287379885,0.0
0,650000,3,1,3,0,0,0,1,171,31848.429243891944,2,5.402677381872279,2.449489742783178
1,489000,4,1,5,2,0,1,0,232,29190.307316645296,3,5.278114659230517,14.491376746189438
0,235000,2,1,5,2,0,1,0,232,29190.307316645296,2,4.394449154672439,2.6457513110645907
0,125000,0,1,1,2,1,1,0,232,29190.307316645296,1,3.4339872044851463,0.0
1,420000,3,0,1,0,0,10,1,232,30270.018399760407,2,5.14166355650266,0.0
0,525000,2,1,1,0,0,10,1,71,31243.71424783984,2,4.499809670330265,4.614831870157771
0,209000,2,0,4,3,1,8,1,232,36107.18368952242,2,4.532599493153256,3.1622776601683795
1,649000,4,1,2,0,0,3,1,230,31993.915577927728,3,5.961005339623274,4.614831870157771
1,220000,2,0,2,0,0,3,1,232,31617.39646234478,2,5.147494476813453,4.614831870157771
0,315000,2,0,4,0,1,1,0,59,24710.19126303893,2,4.499809670330265,0.0
1,250000,3,0,1,3,0,10,1,232,30270.018399760407,2,5.225746673713202,0.0
0,115000,0,1,5,2,0,10,1,232,30270.018399760407,1,3.828641396489095,0.0
0,280000,2,1,1,2,1,1,0,232,29190.307316645296,2,4.442651256490317,3.1622776601683795
1,249000,4,0,4,2,0,7,1,232,30706.557562981663,3,4.890349128221754,0.0
1,395000,4,1,1,2,0,1,0,232,29190.307316645296,3,5.384495062789089,4.898979485566356
1,500000,4,1,2,4,0,6,2,232,27685.1392926092,3,5.225746673713202,51.14974753788941
0,269000,1,1,1,0,0,8,1,232,36107.18368952242,1,4.276666119016055,3.0
1,459000,3,1,1,4,0,8,1,232,36107.18368952242,2,4.983606621708336,4.614831870157771
1,239000,3,1,4,2,0,3,1,0,31823.58151691327,2,4.948759890378168,2.8284271247461903
0,128000,1,1,3,2,0,0,1,15,27334.969813259442,1,2.9444389791664403,0.0
0,330000,2,0,3,0,1,1,0,59,24710.19126303893,2,4.532599493153256,0.0
0,219000,1,1,1,2,0,8,1,232,36107.18368952242,1,4.189654742026425,2.6457513110645907
0,340000,2,0,2,2,0,1,0,201,23836.254744521055,2,4.820281565605037,1.4142135623730951
0,249000,2,1,1,2,0,7,1,232,30706.557562981663,2,4.820281565605037,1.7320508075688772
0,370000,2,1,1,2,1,1,0,232,29190.307316645296,2,4.454347296253507,4.614831870157771
1,875000,4,1,3,3,0,1,0,213,35952.10970823459,3,5.602118820879701,11.013476889240014
1,165000,3,0,4,2,0,7,1,232,30706.557562981663,2,4.770684624465665,4.614831870157771
0,285000,2,0,1,2,1,1,0,232,29190.307316645296,2,4.418840607796598,3.7416573867739413
0,210000,2,1,1,2,1,1,0,232,29190.307316645296,2,4.248495242049359,2.8284271247461903
1,190000,3,1,1,2,1,2,2,232,25779.89450284783,2,4.709530201312334,18.275666882497067
0,238000,3,0,5,0,0,10,1,187,26968.364568094898,2,4.442651256490317,1.0
0,215000,2,0,3,0,0,10,1,42,26695.28528963925,2,4.31748811353631,4.614831870157771
0,249500,3,1,3,2,0,0,1,232,31358.121710453855,2,4.672828834461906,0.0
0,245000,2,1,1,0,0,4,2,232,29112.009816532005,2,4.418840607796598,1.7320508075688772
0,320000,2,1,1,3,1,0,1,232,31358.121710453855,2,4.5217885770490405,0.0
1,219000,3,1,1,3,0,2,2,232,25779.89450284783,2,4.875197323201151,4.614831870157771
1,179000,2,1,1,0,0,10,1,232,30270.018399760407,2,4.700480365792417,3.872983346207417
0,179000,1,0,2,0,0,10,1,56,30896.21545356891,1,4.204692619390966,4.614831870157771
1,599000,6,1,1,2,0,4,2,232,29112.009816532005,4,6.003887067106539,11.180339887498949
1,419000,2,1,3,4,1,5,2,232,32624.60033618776,2,4.969813299576001,4.614831870157771
0,75000,1,1,1,0,0,4,2,232,29112.009816532005,1,3.784189633918261,4.614831870157771
0,259000,2,1,3,4,1,10,1,232,30270.018399760407,2,4.48863636973214,2.449489742783178
0,525000,7,1,5,2,0,1,0,92,27807.79985728435,4,5.638354669333745,4.614831870157771
1,929000,10,1,3,4,1,5,2,232,32624.60033618776,4,6.345636360828596,4.614831870157771
1,325000,3,1,3,2,1,4,2,232,29112.009816532005,2,5.198497031265826,10.0
0,260000,2,0,2,0,0,1,0,9,22389.864000886755,2,4.330733340286331,2.6457513110645907
0,229000,1,1,2,0,0,7,1,107,29901.88590354923,1,3.7376696182833684,0.0
1,399000,6,1,1,4,1,5,2,232,32624.60033618776,4,5.541263545158426,4.614831870157771
0,345000,1,0,1,2,0,0,1,232,31358.121710453855,1,3.784189633918261,2.0
0,895000,3,1,2,2,1,1,0,88,29043.250210834765,2,5.4116460518550396,3.605551275463989
0,419000,2,0,1,0,0,10,1,232,30270.018399760407,2,4.820281565605037,2.23606797749979
1,259000,3,1,1,2,0,4,2,232,29112.009816532005,2,5.081404364984463,0.0
1,995000,4,1,1,4,1,1,0,232,29190.307316645296,3,5.860786223465865,21.447610589527216
0,215000,1,0,1,0,0,0,1,84,33739.30443594303,1,4.51085950651685,15.84297951775486
0,230000,1,0,2,2,1,1,0,201,23836.254744521055,1,4.189654742026425,4.614831870157771
0,995000,5,1,1,2,0,1,0,232,29190.307316645296,3,5.673323267171493,5.385164807134504
0,224000,1,1,1,0,1,8,1,232,36107.18368952242,1,4.189654742026425,3.0
0,265000,2,1,2,0,0,0,1,171,31848.429243891944,2,4.465908118654584,4.614831870157771
1,399500,4,1,1,2,0,7,1,232,30706.557562981663,3,5.517452896464707,4.614831870157771
1,149000,2,1,5,3,1,2,2,68,25604.589161092208,2,5.017279836814924,14.832396974191326
1,460000,3,1,4,4,0,9,2,232,39880.409930547525,2,4.844187086458591,20.615528128088304
1,375000,3,0,1,3,1,4,2,232,29112.009816532005,2,5.220355825078324,33.2264954516723
0,225000,2,1,1,2,0,3,1,0,31823.58151691327,2,4.356708826689592,4.614831870157771
0,519000,2,1,1,0,0,7,1,107,29901.88590354923,2,4.6913478822291435,3.7416573867739413
0,645000,2,0,6,0,0,7,1,107,29901.88590354923,2,4.990432586778736,4.614831870157771
0,224000,2,0,1,0,0,10,1,232,30270.018399760407,2,4.624972813284271,0.0
0,149000,2,0,2,0,0,10,1,40,34593.09106632186,2,4.442651256490317,0.0
0,139000,2,0,2,0,0,10,1,40,34593.09106632186,2,4.442651256490317,0.0
0,377900,2,0,1,0,0,7,1,232,30706.557562981663,2,4.672828834461906,4.614831870157771
1,279000,3,1,1,0,0,7,1,232,30706.557562981663,2,5.099866427824199,4.898979485566356
0,390000,2,1,6,0,0,1,0,88,29043.250210834765,2,4.59511985013459,0.0
0,225000,2,0,1,0,0,8,1,116,32168.869747808552,2,4.499809670330265,0.0
1,330000,3,0,1,2,0,7,1,232,30706.557562981663,2,5.093750200806762,4.614831870157771
1,479000,3,1,6,0,0,7,1,232,30706.557562981663,2,5.384495062789089,37.0
1,596000,4,0,3,0,0,7,1,232,30706.557562981663,3,5.365976015021851,17.663521732655695
0,189000,1,0,1,0,0,7,1,232,30706.557562981663,1,4.31748811353631,0.0
0,234500,2,0,2,0,0,7,1,232,30706.557562981663,2,4.394449154672439,0.0
1,225000,2,1,5,0,0,0,1,232,31358.121710453855,2,4.61512051684126,18.49324200890693
0,199000,1,1,5,0,0,0,1,15,27334.969813259442,1,4.1588830833596715,2.0
0,237500,2,0,1,0,0,0,1,232,31358.121710453855,2,4.219507705176107,0.0
1,749000,3,1,5,2,0,1,0,232,29190.307316645296,2,5.293304824724492,6.324555320336759
0,795000,3,1,3,2,1,1,0,232,29190.307316645296,2,5.14166355650266,7.745966692414834
0,170000,2,0,2,0,0,2,2,232,25779.89450284783,2,4.727387818712341,4.47213595499958
0,214000,3,0,1,2,0,0,1,232,31358.121710453855,2,4.543294782270004,3.4641016151377544
0,148500,2,1,5,2,0,10,1,118,30885.198297666273,2,4.454347296253507,4.614831870157771
1,345000,1,1,2,0,0,0,1,232,31358.121710453855,1,4.820281565605037,0.0
0,316500,2,1,3,2,1,4,2,69,34278.306181152446,2,4.890349128221754,8.12403840463596
1,420000,2,1,5,4,1,8,1,232,36107.18368952242,2,5.017279836814924,4.614831870157771
1,449000,3,1,1,4,1,7,1,232,30706.557562981663,2,4.948759890378168,28.231188426986208
1,99000,3,0,4,2,0,2,2,192,26006.073872983212,2,5.455321115357702,14.422205101855956
1,245000,3,1,6,3,0,2,2,232,25779.89450284783,2,4.8283137373023015,17.03809476408157
0,439000,3,1,3,0,0,10,1,42,26695.28528963925,2,4.859812404361672,4.614831870157771
0,630000,4,1,1,0,0,1,0,213,35952.10970823459,3,4.997212273764115,4.614831870157771
0,549000,8,0,5,3,1,1,0,205,18789.509060023152,4,5.860786223465865,5.477225575051661
0,295000,2,1,1,4,1,4,2,232,29112.009816532005,2,4.59511985013459,4.69041575982343
1,279000,3,1,3,3,1,2,2,98,26331.603836376384,2,4.948759890378168,0.0
1,340000,3,0,1,4,1,2,2,232,25779.89450284783,2,5.945420608606575,55.31994823921859
1,370000,4,1,4,4,0,8,1,211,35473.12289301871,3,5.272999558563747,4.614831870157771
1,319000,4,1,1,2,1,6,2,232,27685.1392926092,3,5.241747015059643,24.919871588754223
0,159000,1,1,2,0,0,0,1,171,31848.429243891944,1,4.127134385045092,0.0
0,230000,2,1,2,0,0,0,1,171,31848.429243891944,2,4.624972813284271,4.614831870157771
1,310000,2,1,3,4,0,5,2,232,32624.60033618776,2,4.61512051684126,4.614831870157771
1,279000,3,1,6,2,0,8,1,4,37622.08122513865,2,5.209486152841421,4.69041575982343
0,390000,5,0,5,2,1,4,2,232,29112.009816532005,3,5.5053315359323625,0.0
1,340000,3,0,1,4,1,2,2,232,25779.89450284783,2,5.945420608606575,55.31994823921859
0,230000,2,1,1,0,0,1,0,232,29190.307316645296,2,4.394449154672439,0.0
0,247000,2,1,1,2,0,1,0,103,26407.902615637344,2,4.820281565605037,2.23606797749979
0,99000,1,1,1,2,0,4,2,232,29112.009816532005,1,4.07753744390572,1.7320508075688772
0,325000,2,1,1,2,0,7,1,232,30706.557562981663,2,4.605170185988092,0.0
0,199000,2,0,2,0,0,1,0,216,26289.640321007417,2,4.51085950651685,0.0
0,199000,2,1,5,0,0,0,1,148,38264.10493424506,2,4.454347296253507,2.449489742783178
0,99000,1,1,1,2,0,10,1,210,30902.61110589406,1,3.8501476017100584,5.594342963192718
1,260000,3,1,4,0,0,7,1,232,30706.557562981663,2,4.859812404361672,0.0
1,449000,4,0,4,0,0,1,0,232,29190.307316645296,3,5.420534999272286,0.0
1,210000,2,1,1,3,0,2,2,232,25779.89450284783,2,4.948759890378168,7.745966692414834
1,179000,2,1,1,2,0,7,1,232,30706.557562981663,2,4.454347296253507,4.614831870157771
0,850000,2,1,3,3,1,1,0,213,35952.10970823459,2,4.969813299576001,7.0710678118654755
1,575000,4,0,5,4,1,7,1,219,32954.56078217312,3,5.564520407322694,61.81663751118968
1,449000,3,1,6,3,1,7,1,60,35136.58728789786,2,5.318119993844216,4.614831870157771
0,295000,3,1,1,0,0,0,1,232,31358.121710453855,2,4.844187086458591,14.142135623730951
1,205000,3,0,4,4,0,10,1,17,30317.95654302687,2,4.859812404361672,28.635642126552707
0,730000,3,1,1,3,1,1,0,88,29043.250210834765,2,5.375278407684165,0.0
1,425000,2,1,1,4,0,2,2,232,25779.89450284783,2,5.043425116919247,18.439088914585774
1,375000,4,1,5,4,1,8,1,160,37460.81222175714,3,5.755742213586912,20.12461179749811
1,575000,4,0,5,4,1,7,1,232,30706.557562981663,3,5.564520407322694,61.81663751118968
0,298500,2,1,6,2,0,8,1,232,36107.18368952242,2,5.093750200806762,2.449489742783178
1,219000,2,1,4,2,0,7,1,232,30706.557562981663,2,4.836281906951478,19.138878577122117
1,225000,3,1,5,2,0,8,1,159,32296.339997791856,2,4.51085950651685,11.013476889240014
0,365000,3,1,3,4,0,9,2,221,40320.49169611535,2,4.812184355372417,1.4142135623730951
0,265000,1,1,6,2,1,1,0,201,23836.254744521055,1,4.2626798770413155,1.7320508075688772
1,750000,5,1,4,2,1,1,0,232,29190.307316645296,3,5.420534999272286,11.61895003862225
1,199000,4,1,5,4,1,4,2,232,29112.009816532005,3,4.948759890378168,4.614831870157771
0,339000,3,1,6,0,0,0,1,15,27334.969813259442,2,4.709530201312334,3.3166247903554
1,675000,5,0,3,4,0,7,1,232,30706.557562981663,3,6.102558594613569,0.0
1,440000,3,0,3,2,0,8,1,232,36107.18368952242,2,5.0369526024136295,0.0
0,357000,1,0,6,2,0,0,1,15,27334.969813259442,1,4.564348191467836,4.614831870157771
0,195000,0,1,3,0,1,1,0,94,26247.34346441712,1,3.784189633918261,3.4641016151377544
0,260000,2,1,1,2,1,1,0,94,26247.34346441712,2,4.418840607796598,4.614831870157771
1,399000,5,1,5,0,0,0,1,232,31358.121710453855,3,5.14166355650266,4.614831870157771
1,192500,3,1,5,2,1,6,2,232,27685.1392926092,2,5.159055299214529,7.280109889280518
0,359000,4,1,3,0,1,7,1,232,30706.557562981663,3,5.093750200806762,0.0
0,175000,1,0,2,2,1,1,0,232,29190.307316645296,1,4.189654742026425,1.7320508075688772
0,189000,2,0,2,2,1,4,2,232,29112.009816532005,2,4.31748811353631,2.449489742783178
1,175000,4,1,1,2,1,4,2,232,29112.009816532005,3,4.912654885736052,14.142135623730951
0,259000,2,0,1,0,0,10,1,187,26968.364568094898,2,4.74493212836325,4.69041575982343
1,549000,3,1,5,3,1,8,1,152,45015.90050455101,2,5.062595033026967,20.85665361461421
0,235000,2,1,1,3,0,7,1,232,30706.557562981663,2,4.51085950651685,3.4641016151377544
0,219000,2,0,1,0,0,10,1,232,30270.018399760407,2,4.418840607796598,0.0
0,250000,4,1,7,2,0,1,0,59,24710.19126303893,3,4.51085950651685,0.0
1,289000,2,1,1,4,1,4,2,232,29112.009816532005,2,4.875197323201151,20.493901531919196
1,365000,3,1,3,3,0,10,1,232,30270.018399760407,2,5.017279836814924,0.0
0,271700,0,1,3,0,1,1,0,189,34524.86209489435,1,3.6109179126442243,2.23606797749979
0,394800,1,1,3,2,1,1,0,189,34524.86209489435,1,4.1588830833596715,4.123105625617661
0,392800,1,1,3,2,1,1,0,189,34524.86209489435,1,4.143134726391533,2.449489742783178
0,292700,0,1,3,0,1,1,0,189,34524.86209489435,1,3.871201010907891,3.1622776601683795
0,288700,0,1,3,0,1,1,0,189,34524.86209489435,1,3.828641396489095,3.4641016151377544
0,547900,2,1,3,2,1,1,0,189,34524.86209489435,2,4.532599493153256,2.23606797749979
0,557900,2,1,3,2,1,1,0,189,34524.86209489435,2,4.532599493153256,2.23606797749979
0,579900,2,1,3,2,1,1,0,189,34524.86209489435,2,4.48863636973214,3.4641016151377544
0,547900,2,1,3,2,1,1,0,189,34524.86209489435,2,4.532599493153256,3.4641016151377544
0,304700,0,1,3,0,1,1,0,189,34524.86209489435,1,3.8066624897703196,2.0
0,552900,2,1,3,2,1,1,0,189,34524.86209489435,2,4.553876891600541,3.3166247903554
0,299700,0,1,3,0,1,1,0,189,34524.86209489435,1,3.8066624897703196,2.0
0,667900,2,1,3,2,1,1,0,189,34524.86209489435,2,4.68213122712422,3.1622776601683795
0,554900,2,1,3,2,1,1,0,189,34524.86209489435,2,4.574710978503383,3.4641016151377544
0,691400,2,1,3,2,1,1,0,189,34524.86209489435,2,4.709530201312334,4.358898943540674
0,644100,3,1,3,0,1,1,0,189,34524.86209489435,2,4.890349128221754,9.16515138991168
0,582900,2,1,3,2,1,1,0,189,34524.86209489435,2,4.574710978503383,3.4641016151377544
0,644100,3,1,3,0,1,1,0,189,34524.86209489435,2,4.867534450455582,9.591663046625438
0,666100,3,1,3,2,1,1,0,189,34524.86209489435,2,4.90527477843843,9.797958971132712
0,282700,0,1,3,0,1,1,0,189,34524.86209489435,1,3.6109179126442243,2.23606797749979
0,402800,1,1,3,2,1,1,0,189,34524.86209489435,1,4.290459441148391,3.0
0,522900,2,1,3,2,1,1,0,189,34524.86209489435,2,4.48863636973214,2.8284271247461903
0,727600,3,1,3,2,1,1,0,189,34524.86209489435,2,4.804021044733257,4.898979485566356
